state,year,pct_male,pct_age_15_34,pct_age_65_plus,pct_black,pct_hispanic,pct_white_nh
Alaska,2022,52.52742487139904,28.464179926794277,13.866402282360257,3.6709233630992966,7.29179735870259,59.258723863865725
Alaska,2023,52.541839035950076,28.36996152199464,14.359168046075435,3.669318222103446,7.458215504100048,59.01615203584372
Arizona,2014,49.716012763050784,27.56949373618068,15.750883760914547,4.717139325218224,30.57082763925593,56.11711374921226
Arizona,2015,49.72247142829963,27.484724439871737,16.225886567898126,4.8200520722806575,30.84676728900701,55.66225315792478
Arizona,2016,49.71111341820395,27.4335193678924,16.666721864102858,4.933714838813167,31.061531653977738,55.22369576977888
Arizona,2017,49.698187650324456,27.291046876826737,17.12902846843002,5.031222652157577,31.317997164621097,54.817533492771375
Arizona,2018,49.69368646558987,27.247318203719928,17.574161514680995,5.134216833970108,31.530319805567323,54.47256843305378
Arizona,2019,49.68294023883948,27.239286419084998,18.044656200085495,5.23329972957454,31.7225288586164,54.120487783404
Arizona,2020,49.9601554708897,26.953338556883615,18.24985184402874,5.398916301164251,30.704832813691656,54.744532352407916
Arizona,2021,49.92916453477332,26.968573474246156,18.58896413290254,5.487228784320962,30.952465092065477,54.388175599351364
Arizona,2022,49.89220281510855,27.223079350132316,18.887112181299116,5.597565684327484,31.258156065343012,53.884296421079156
Arizona,2023,49.89311489281077,27.301158444555924,19.303627984386136,5.686696780555442,31.579832665531292,53.372404776309644
Arkansas,2014,49.10974585677045,26.813291344969397,15.686487182017805,15.634714707391204,6.995448266430519,73.42829108054914
Arkansas,2015,49.129116309788934,26.726732471242382,15.992377838006908,15.67681254555779,7.141447620121541,73.12543544184511
Arkansas,2016,49.132917643637725,26.643158082969702,16.29632848287745,15.707020654686202,7.299381813380841,72.80169395500724
Arkansas,2017,49.133763114398,26.538930807246018,16.60249912196161,15.707915328802487,7.492971531581917,72.49204771868149
Arkansas,2018,49.103948958903594,26.437829850396444,16.95128514046892,15.71566061707857,7.656695641434837,72.23166357973561
Arkansas,2019,49.08693687654854,26.343063603427357,17.344674005332696,15.726857299854185,7.829863438580463,71.96037054139627
Arkansas,2020,49.388988928949146,26.26239571542503,17.158669138400743,15.77561714838499,8.558368177795,71.08708085463257
Arkansas,2021,49.37659384706927,26.406176375120815,17.38114271921248,15.70655283919823,8.763281990118355,70.83194235453664
Arkansas,2022,49.353073328422624,26.483355457779073,17.655504654011747,15.636927997731096,9.00136685744898,70.55265815039634
Arkansas,2023,49.3471072440487,26.569661235075294,17.970735383664543,15.589595179761465,9.245755496242827,70.24228322421907
California,2014,49.66655873657627,29.13425157358599,12.825093181055673,6.541921458649515,38.3860778372738,38.62103958809026
California,2015,49.681698391355035,29.022185621865514,13.200986852454546,6.512080311130679,38.52473258994328,38.19028366430278
California,2016,49.689807088198464,28.921594947082678,13.56036879029873,6.486569094948743,38.703228721026285,37.747326342877216
California,2017,49.707483530147925,28.75197218145353,13.9216531891666,6.474937518724046,38.87336818786314,37.294776510675426
California,2018,49.71877121000405,28.597065181398712,14.315971592797439,6.470266609188324,39.056100033615245,36.86633442927097
California,2019,49.72036845031938,28.44851906593731,14.755965181460033,6.475230116632321,39.272521838924824,36.42443849918897
California,2020,50.002835213349805,28.08539814496041,14.79498622896373,6.506133680309444,39.4687721501043,35.975209603272646
California,2021,49.96941631970931,27.72391458845637,15.281167023374087,6.504887206712673,39.89176667502873,35.39069297632958
California,2022,49.939007109928795,27.81836485366932,15.713197250781082,6.499264765699393,40.15664353246885,34.83747028991551
California,2023,49.905188458838126,27.7249852195009,16.19890090111962,6.488080272052034,40.4474757766502,34.29133278000189
Colorado,2014,50.200602058387304,28.374518952060452,12.628112087556095,4.44126885495878,21.13681536782711,69.04703233191415
Colorado,2015,50.25909699600024,28.520690358188943,12.979582452687113,4.483412072027939,21.23608994545249,68.76658316111536
Colorado,2016,50.304030921505,28.64488971911908,13.343936084781607,4.5154589487005765,21.336982065151904,68.51697125676696
Colorado,2017,50.3393283145415,28.689642453360715,13.760478340505367,4.53298764682227,21.48986162867266,68.23453324933274
Colorado,2018,50.34398748147102,28.74367995955876,14.187537463874515,4.576951127360937,21.662408693461913,67.90392748661394
Colorado,2019,50.37567166091921,28.792429121126627,14.648381536396894,4.602876519974173,21.794791200325918,67.68388427096983
Colorado,2020,50.64686401672953,28.61343710583817,14.732648841815669,4.628277684907002,21.923716284552064,67.42617695198747
Colorado,2021,50.640787831776336,28.526260256218773,15.189510764340811,4.680332218550635,22.18053354018414,67.00864960331035
Colorado,2022,50.63710411794888,28.69789090605284,15.59915967005185,4.73735922667183,22.456467077175823,66.54514719042281
Colorado,2023,50.636347086655974,28.7422778986697,16.044191431551262,4.809914233846751,22.735907962590236,66.05453577219312
Connecticut,2014,48.76509338801351,25.99039907978898,15.659995822784845,11.454274372951891,14.906734354980411,69.0158264169645
Connecticut,2015,48.77606929351347,26.03876595660489,16.02202108310267,11.598186571163204,15.24095591519832,68.40808892478071
Connecticut,2016,48.77136623806159,26.07065139964747,16.39960556786216,11.73312699206387,15.606523214789528,67.81453309235354
Connecticut,2017,48.77378945236851,26.054897402305354,16.781667899188996,11.897802828498898,16.02791802924714,67.17282126039487
Connecticut,2018,48.7668555663199,26.0401766818359,17.20516169677899,12.064166760617598,16.514699287548876,66.47227449748375
Connecticut,2019,48.76672101293823,25.982285022358248,17.686514553191206,12.27813513208836,16.855784961506124,65.87519650748088
Connecticut,2020,49.090364284743956,25.437459784335026,17.613441018608636,12.4883650595681,17.419958597780738,65.07740135387381
